execution_idx,application,case,version,execption_name,frame_level,search_budget,fitness_function_value,number_of_fitness_evaluations,fitness_functions_evolution,covered_goals,covered_goals_evolution
25,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,22,62328,-1,0,,,
26,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,22,62328,-1,0,,,
27,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,22,62328,-1,0,,,
28,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,22,62328,-1,0,,,
29,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,22,62328,-1,0,,,
30,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,22,62328,-1,0,,,
1,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,3589,"[23.5,1]",,
2,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,3527,"[23.5,1]",,
3,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,1785,"[23.5,1]",,
4,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,3227,"[23.5,1]",,
5,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,2517,"[23.5,1]",,
6,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,3562,"[23.5,1]",,
7,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,3108,"[23.5,1]",,
8,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,1813,"[23.5,1]",,
9,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,1663,"[23.5,1]",,
10,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,2616,"[23.5,1]",,
11,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,3467,"[23.5,1]",,
12,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,3772,"[23.5,1]",,
13,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,3084,"[23.5,1]",,
14,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,4167,"[23.5,1]",,
15,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,2678,"[23.5,1]",,
16,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,3911,"[23.5,1]",,
17,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,2567,"[23.5,1]",,
18,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,3215,"[23.5,1]",,
19,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,3297,"[23.5,1]",,
20,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,3109,"[23.5,1]",,
21,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,3028,"[23.5,1]",,
22,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,3480,"[23.5,1]",,
23,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,2483,"[24.333333333333332,1][23.5,2]",,
24,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,2106,"[24.333333333333332,1][23.5,2]",,
25,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,3530,"[23.5,1]",,
26,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,3976,"[24.333333333333332,1][23.5,2]",,
27,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,3867,"[23.5,1]",,
28,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,3012,"[23.5,1]",,
29,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,1426,"[23.5,1]",,
30,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,23,62328,23.5,3417,"[24.333333333333332,1][23.5,2]",,
1,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,3099,"[23.5,1]",,
2,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,3740,"[23.5,1]",,
3,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,2224,"[23.5,1]",,
4,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,3051,"[23.5,1]",,
5,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,4013,"[23.5,1]",,
6,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,3348,"[23.5,1]",,
7,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,2758,"[23.5,1]",,
8,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,3110,"[23.5,1]",,
9,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,3613,"[23.5,1]",,
10,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,1777,"[23.5,1]",,
11,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,2464,"[23.5,1]",,
12,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,3605,"[23.5,1]",,
13,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,3460,"[24.6,1][23.5,2]",,
14,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,3922,"[23.5,1]",,
15,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,2702,"[23.5,1]",,
16,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,3523,"[23.5,1]",,
17,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,3816,"[24.333333333333332,1][23.5,2]",,
18,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,1665,"[24.333333333333332,1][23.5,2]",,
19,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,3632,"[23.5,1]",,
20,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,4118,"[23.5,1]",,
21,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,3210,"[23.5,1]",,
22,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,3489,"[23.5,1]",,
23,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,3379,"[23.5,1]",,
24,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,3304,"[23.5,1]",,
25,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,2363,"[23.5,1]",,
26,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,3328,"[24.333333333333332,1][23.5,2]",,
27,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,3129,"[23.5,1]",,
28,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,3254,"[23.5,1]",,
29,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,3604,"[23.5,1]",,
30,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,24,62328,23.5,3781,"[23.5,1]",,
1,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,111,"[25.99638989169675,1]",,
2,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,108,"[25.99638989169675,1]",,
3,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,111,"[25.99638989169675,1]",,
4,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,121,"[25.99638989169675,1]",,
5,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,114,"[25.99638989169675,1]",,
6,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,151,"[25.99638989169675,1]",,
7,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,113,"[25.99638989169675,1]",,
8,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,111,"[25.99638989169675,1]",,
9,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,117,"[25.99638989169675,1]",,
10,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,105,"[25.99638989169675,1]",,
11,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,112,"[25.99638989169675,1]",,
12,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,145,"[25.99638989169675,1]",,
13,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,126,"[25.99638989169675,1]",,
14,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,114,"[25.99638989169675,1]",,
15,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,98,"[25.99638989169675,1]",,
16,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,111,"[25.99638989169675,1]",,
17,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,83,"[25.99638989169675,1]",,
18,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,145,"[25.99638989169675,1]",,
19,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,118,"[25.99638989169675,1]",,
20,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,102,"[25.99638989169675,1]",,
21,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,110,"[25.99638989169675,1]",,
22,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,134,"[25.99638989169675,1]",,
23,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,81,"[25.99638989169675,1]",,
24,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.666666666666664,113,"[25.99638989169675,1][25.666666666666664,78]",,
25,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,131,"[25.99638989169675,1]",,
26,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,89,"[25.99638989169675,1]",,
27,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,71,"[25.99638989169675,1]",,
28,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,94,"[25.99638989169675,1]",,
29,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.99638989169675,121,"[25.99638989169675,1]",,
30,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,25,62328,25.666666666666664,113,"[25.99638989169675,1][25.666666666666664,74]",,
1,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1455,"[26.5,1]",,
2,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1183,"[26.5,1]",,
3,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1565,"[26.5,1]",,
4,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1032,"[26.5,1]",,
5,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1622,"[26.5,1]",,
6,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1460,"[26.5,1]",,
7,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1416,"[26.5,1]",,
8,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1223,"[26.5,1]",,
9,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1215,"[26.5,1]",,
10,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1225,"[26.5,1]",,
11,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1406,"[26.5,1]",,
12,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1600,"[26.5,1]",,
13,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1453,"[26.5,1]",,
14,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1559,"[26.5,1]",,
15,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1552,"[26.5,1]",,
16,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1435,"[26.5,1]",,
17,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1227,"[26.5,1]",,
18,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1339,"[26.5,1]",,
19,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1684,"[26.5,1]",,
20,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1501,"[26.5,1]",,
21,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1335,"[26.5,1]",,
22,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1776,"[26.5,1]",,
23,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1474,"[26.5,1]",,
24,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1336,"[26.5,1]",,
25,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1520,"[26.5,1]",,
26,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1103,"[26.5,1]",,
27,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1538,"[26.5,1]",,
28,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1263,"[26.5,1]",,
29,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1383,"[26.5,1]",,
30,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,26,62328,26.5,1680,"[26.5,1]",,
1,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
2,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
3,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
4,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
5,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
6,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
7,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
8,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
9,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
10,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
11,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
12,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
13,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
14,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
15,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
16,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
17,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
18,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
19,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
20,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
21,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
22,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
23,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
24,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
25,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
26,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
27,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
28,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
29,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
30,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,27,62328,-1,0,,,
1,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
2,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
3,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
4,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
5,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
6,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
7,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
8,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
9,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
10,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
11,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
12,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
13,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
14,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
15,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
16,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
17,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
18,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
19,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
20,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
21,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
22,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
23,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
24,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
25,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
26,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
27,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
28,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
29,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
30,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,28,62328,-1,0,,,
1,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
2,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
3,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
4,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
5,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
6,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
7,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
8,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
9,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
10,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
11,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
12,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
13,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
14,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
15,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
16,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
17,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
18,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
19,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
20,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
21,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
22,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
23,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
24,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
25,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
26,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
27,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
28,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
29,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
30,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,29,62328,-1,0,,,
1,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,30,62328,-1,0,,,
2,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,30,62328,-1,0,,,
3,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,30,62328,-1,0,,,
